Symbol,Date,Open,High,Low,Close,Volume,Category
NYKAA,2025-10-06,239.80999755859375,256.95001220703125,239.5,255.33999633789062,29016272,Mid Cap
ASHOKLEY,2025-10-06,139.7899932861328,140.5,137.47000122070312,137.77999877929688,12155963,Mid Cap
FORTIS,2025-10-06,994.0,1060.0999755859375,987.0999755859375,1053.9000244140625,10745051,Mid Cap
UNIONBANK,2025-10-06,137.6999969482422,138.25,135.3000030517578,136.67999267578125,10210207,Mid Cap
LTF,2025-10-06,264.70001220703125,264.70001220703125,252.50999450683594,259.8699951171875,9533168,Mid Cap
BSE,2025-10-06,2103.699951171875,2223.800048828125,2102.0,2217.89990234375,8544354,Mid Cap
MAXHEALTH,2025-10-06,1101.0,1144.699951171875,1093.300048828125,1139.699951171875,8493954,Mid Cap
GMRAIRPORT,2025-10-06,89.18000030517578,89.47000122070312,87.5,88.69999694824219,7600400,Mid Cap
NHPC,2025-10-06,86.93000030517578,87.08999633789062,86.05999755859375,86.61000061035156,6456521,Mid Cap
BHEL,2025-10-06,244.6999969482422,246.75,243.17999267578125,245.30999755859375,5945644,Mid Cap
ABCAPITAL,2025-10-06,305.0,305.0,297.8999938964844,304.04998779296875,5188715,Mid Cap
INDUSINDBK,2025-10-06,742.0,755.5999755859375,734.0999755859375,739.2999877929688,5118217,Mid Cap
GAIL,2025-10-06,175.32000732421875,178.16000366210938,175.32000732421875,176.6199951171875,5015575,Mid Cap
PAYTM,2025-10-06,1165.0,1230.0,1160.0999755859375,1224.199951171875,4754079,Mid Cap
NTPCGREEN,2025-10-06,98.0,98.58999633789062,97.33999633789062,98.16999816894531,3882241,Mid Cap
VBL,2025-10-06,440.20001220703125,443.20001220703125,437.3500061035156,438.95001220703125,2871415,Mid Cap
INDUSTOWER,2025-10-06,354.1000061035156,355.95001220703125,349.20001220703125,353.6499938964844,2818963,Mid Cap
DABUR,2025-10-06,495.5,497.75,491.79998779296875,493.3500061035156,2681742,Mid Cap
RVNL,2025-10-06,347.29998779296875,349.79998779296875,343.54998779296875,346.6000061035156,2558236,Mid Cap
BIOCON,2025-10-06,352.25,352.79998779296875,344.6000061035156,347.75,2505293,Mid Cap
AUBANK,2025-10-06,748.0499877929688,764.4000244140625,745.0,762.9500122070312,2447084,Mid Cap
TORNTPOWER,2025-10-06,1223.9000244140625,1226.4000244140625,1188.0,1200.0,2393192,Mid Cap
JINDALSTEL,2025-10-06,1077.0,1078.9000244140625,1043.699951171875,1055.9000244140625,2301296,Mid Cap
INDIANB,2025-10-06,765.9500122070312,773.5999755859375,755.8499755859375,758.0499877929688,2003869,Mid Cap
MARICO,2025-10-06,715.0,716.75,703.9500122070312,715.5499877929688,1988450,Mid Cap
CHOLAFIN,2025-10-06,1571.0999755859375,1665.0,1570.5,1634.0999755859375,1858776,Mid Cap
POLICYBZR,2025-10-06,1704.5999755859375,1732.0999755859375,1677.0999755859375,1725.4000244140625,1577685,Mid Cap
JUBLFOOD,2025-10-06,629.0,635.0,618.0,623.3499755859375,1531490,Mid Cap
LAURUSLABS,2025-10-06,866.0499877929688,868.7999877929688,857.4500122070312,863.0,1494281,Mid Cap
LICI,2025-10-06,900.0,911.3499755859375,898.5,907.1500244140625,1402712,Mid Cap
GODREJCP,2025-10-06,1149.0,1150.0,1135.5,1147.5999755859375,1339793,Mid Cap
SBICARD,2025-10-06,892.0499877929688,907.0,889.5499877929688,902.5999755859375,1206630,Mid Cap
BIRLACORPN,2025-10-06,1218.300048828125,1346.0999755859375,1171.9000244140625,1192.4000244140625,1087029,Mid Cap
TRENT,2025-10-06,4817.0,4908.0,4689.60009765625,4777.2998046875,1074547,Mid Cap
VOLTAS,2025-10-06,1355.0,1376.0,1332.9000244140625,1366.699951171875,1047948,Mid Cap
LUPIN,2025-10-06,1950.0,1972.9000244140625,1929.199951171875,1937.300048828125,1001317,Mid Cap
AMBUJACEM,2025-10-06,576.1500244140625,577.7999877929688,571.0,573.7999877929688,898424,Mid Cap
NAUKRI,2025-10-06,1334.0,1393.9000244140625,1328.0,1379.9000244140625,891949,Mid Cap
UNOMINDA,2025-10-06,1316.0,1345.0,1307.5999755859375,1335.9000244140625,798746,Mid Cap
KPITTECH,2025-10-06,1157.800048828125,1168.800048828125,1148.0999755859375,1156.699951171875,733167,Mid Cap
SYNGENE,2025-10-06,635.9500122070312,637.8499755859375,626.9000244140625,634.5,687910,Mid Cap
TATACHEM,2025-10-06,930.0,943.0999755859375,922.0999755859375,926.75,656814,Mid Cap
ADANIENT,2025-10-06,2589.10009765625,2599.800048828125,2562.60009765625,2573.5,654952,Mid Cap
WAAREEENER,2025-10-06,3440.0,3464.0,3402.0,3441.5,652821,Mid Cap
MAZDOCK,2025-10-06,2888.0,2905.0,2861.0,2888.0,615134,Mid Cap
PRESTIGE,2025-10-06,1535.300048828125,1551.800048828125,1526.0,1541.300048828125,503221,Mid Cap
PERSISTENT,2025-10-06,5094.0,5235.0,5090.0,5189.2998046875,499788,Mid Cap
HAVELLS,2025-10-06,1490.9000244140625,1501.0,1485.199951171875,1497.699951171875,499532,Mid Cap
COLPAL,2025-10-06,2218.5,2242.5,2211.10009765625,2228.800048828125,439342,Mid Cap
PIDILITIND,2025-10-06,1489.5999755859375,1493.0,1480.0,1489.0,425623,Mid Cap
APOLLOHOSP,2025-10-06,7550.0,7730.0,7550.0,7662.0,423557,Mid Cap
MUTHOOTFIN,2025-10-06,3172.800048828125,3235.0,3152.300048828125,3227.699951171875,412288,Mid Cap
LLOYDSME,2025-10-06,1320.0,1332.5999755859375,1303.0,1311.5999755859375,404945,Mid Cap
MANKIND,2025-10-06,2415.0,2469.0,2405.0,2456.300048828125,377582,Mid Cap
ZYDUSLIFE,2025-10-06,988.2999877929688,997.2000122070312,975.2999877929688,994.6500244140625,364823,Mid Cap
CUMMINSIND,2025-10-06,3934.0,3967.199951171875,3921.10009765625,3943.0,289895,Mid Cap
MPHASIS,2025-10-06,2736.89990234375,2796.800048828125,2720.0,2792.300048828125,276643,Mid Cap
HDFCAMC,2025-10-06,5597.0,5677.5,5591.0,5661.0,268925,Mid Cap
TATACOMM,2025-10-06,1613.800048828125,1668.9000244140625,1592.800048828125,1658.5,254189,Mid Cap
SRF,2025-10-06,2919.39990234375,2951.5,2908.199951171875,2940.199951171875,252264,Mid Cap
POLYCAB,2025-10-06,7407.5,7644.0,7400.5,7615.5,213771,Mid Cap
BHARTIHEXA,2025-10-06,1639.0,1675.9000244140625,1636.9000244140625,1668.0999755859375,186011,Mid Cap
TATAELXSI,2025-10-06,5389.5,5435.0,5297.5,5394.0,163291,Mid Cap
ABB,2025-10-06,5190.5,5244.5,5176.0,5218.0,156473,Mid Cap
OFSS,2025-10-06,8939.0,9110.0,8900.0,9093.5,110920,Mid Cap
ALKEM,2025-10-06,5495.5,5507.0,5369.5,5494.0,106173,Mid Cap
ESCORTS,2025-10-06,3580.0,3594.199951171875,3530.0,3537.199951171875,74080,Mid Cap
KPIL,2025-10-06,1259.300048828125,1260.0,1238.0,1252.0999755859375,44829,Mid Cap
SUNDARMFIN,2025-10-06,4426.0,4499.0,4369.7998046875,4486.60009765625,34593,Mid Cap
IDEA,2025-10-06,8.949999809265137,8.949999809265137,8.329999923706055,8.470000267028809,1277686652,Small Cap
SAIL,2025-10-06,135.64999389648438,136.5,131.55999755859375,132.6199951171875,31642503,Small Cap
POONAWALLA,2025-10-06,530.0,570.4000244140625,511.5,531.4500122070312,23133570,Small Cap
UCOBANK,2025-10-06,31.350000381469727,32.02000045776367,31.0,31.299999237060547,18247525,Small Cap
BEL,2025-10-06,412.70001220703125,414.8999938964844,407.5,413.25,14676863,Small Cap
DELHIVERY,2025-10-06,441.0,464.70001220703125,440.0,462.6000061035156,12216254,Small Cap
HINDCOPPER,2025-10-06,344.5,347.0,335.29998779296875,337.95001220703125,9800246,Small Cap
RBLBANK,2025-10-06,277.1000061035156,278.0,272.29998779296875,275.6000061035156,6938786,Small Cap
NBCC,2025-10-06,113.41999816894531,113.86000061035156,110.63999938964844,111.33999633789062,6116491,Small Cap
IOB,2025-10-06,39.95000076293945,40.43000030517578,39.38999938964844,39.58000183105469,5492907,Small Cap
CENTRALBK,2025-10-06,38.0,38.349998474121094,37.630001068115234,37.77000045776367,5065663,Small Cap
IRB,2025-10-06,42.09000015258789,42.25,41.599998474121094,41.900001525878906,4648579,Small Cap
IDBI,2025-10-06,93.19999694824219,94.08000183105469,92.41999816894531,92.86000061035156,3628039,Small Cap
MANAPPURAM,2025-10-06,286.04998779296875,293.5,283.8999938964844,290.75,3613534,Small Cap
INOXWIND,2025-10-06,142.5,142.77999877929688,138.97000122070312,139.3800048828125,3527398,Small Cap
CROMPTON,2025-10-06,297.8500061035156,297.8500061035156,288.1000061035156,289.04998779296875,2671403,Small Cap
HUDCO,2025-10-06,233.8000030517578,234.60000610351562,230.08999633789062,230.91000366210938,2273904,Small Cap
GODIGIT,2025-10-06,338.6000061035156,354.75,336.20001220703125,350.1000061035156,2227394,Small Cap
ASTERDM,2025-10-06,646.2999877929688,676.5499877929688,643.5499877929688,672.5499877929688,2110786,Small Cap
CDSL,2025-10-06,1490.0,1528.0,1485.0999755859375,1524.9000244140625,2019453,Small Cap
SJVN,2025-10-06,91.9000015258789,91.9000015258789,90.5999984741211,90.75,1770040,Small Cap
GRSE,2025-10-06,2727.89990234375,2793.199951171875,2685.800048828125,2744.39990234375,1737479,Small Cap
NH,2025-10-06,1759.199951171875,1852.0,1731.0,1789.4000244140625,1658995,Small Cap
PPLPHARMA,2025-10-06,198.99000549316406,199.25999450683594,193.6999969482422,195.61000061035156,1599172,Small Cap
AEGISLOG,2025-10-06,869.0,871.0499877929688,825.6500244140625,831.0,1456024,Small Cap
COFORGE,2025-10-06,1614.9000244140625,1666.300048828125,1598.0999755859375,1662.4000244140625,1432324,Small Cap
IRCON,2025-10-06,174.8000030517578,175.36000061035156,172.0800018310547,172.52000427246094,1265714,Small Cap
ITI,2025-10-06,319.0,329.79998779296875,313.1499938964844,317.45001220703125,1031827,Small Cap
KIMS,2025-10-06,715.0,731.8499755859375,695.5999755859375,722.2000122070312,966284,Small Cap
FSL,2025-10-06,322.54998779296875,328.8999938964844,321.70001220703125,328.3500061035156,870149,Small Cap
KPIGREEN,2025-10-06,453.25,456.1499938964844,441.5,443.0,707769,Small Cap
EMCURE,2025-10-06,1350.4000244140625,1448.800048828125,1348.0,1435.300048828125,676790,Small Cap
RAMCOCEM,2025-10-06,982.0,997.0,972.0,979.5,623663,Small Cap
HAL,2025-10-06,4870.39990234375,4903.0,4831.2001953125,4845.2001953125,554770,Small Cap
NAVA,2025-10-06,650.0,650.0,631.0,642.0,487630,Small Cap
KAYNES,2025-10-06,7304.5,7650.0,7190.5,7466.5,487351,Small Cap
IRCTC,2025-10-06,707.5,711.4000244140625,704.3499755859375,710.25,486759,Small Cap
ASTRAL,2025-10-06,1383.0,1398.0,1368.4000244140625,1383.5999755859375,464100,Small Cap
WOCKPHARMA,2025-10-06,1460.0,1467.4000244140625,1425.0,1429.199951171875,428259,Small Cap
GODFRYPHLP,2025-10-06,3422.10009765625,3486.0,3415.0,3456.800048828125,386212,Small Cap
MCX,2025-10-06,8200.0,8275.0,8154.5,8192.0,323824,Small Cap
EIHOTEL,2025-10-06,392.0,392.0,381.04998779296875,382.20001220703125,285723,Small Cap
KEI,2025-10-06,4050.0,4155.0,4050.0,4131.7001953125,283694,Small Cap
JBCHEPHARM,2025-10-06,1659.0,1668.5,1644.5999755859375,1658.800048828125,270889,Small Cap
METROPOLIS,2025-10-06,1995.0,2149.0,1989.4000244140625,2073.0,266500,Small Cap
SHYAMMETL,2025-10-06,975.5999755859375,988.0,955.0,959.3499755859375,262723,Small Cap
LALPATHLAB,2025-10-06,3127.699951171875,3206.300048828125,3098.39990234375,3179.60009765625,219749,Small Cap
RAJESHEXPO,2025-10-06,185.8800048828125,185.8800048828125,182.25,183.0800018310547,201047,Small Cap
AFFLE,2025-10-06,1936.699951171875,1965.800048828125,1912.5,1938.699951171875,200105,Small Cap
VSTIND,2025-10-06,262.25,265.1499938964844,260.0,260.1499938964844,172457,Small Cap
OBEROIRLTY,2025-10-06,1610.9000244140625,1625.0,1591.0,1622.300048828125,151402,Small Cap
DEEPAKNTR,2025-10-06,1851.9000244140625,1859.5,1822.0,1843.800048828125,148270,Small Cap
SUVEN,2025-10-06,210.99000549316406,215.39999389648438,206.58999633789062,209.39999389648438,147288,Small Cap
BEML,2025-10-06,4390.2001953125,4405.60009765625,4340.0,4360.5,136513,Small Cap
ANANDRATHI,2025-10-06,2870.0,2934.0,2816.89990234375,2922.0,129447,Small Cap
SUMICHEM,2025-10-06,538.0999755859375,545.25,535.0,541.5999755859375,127314,Small Cap
RADICO,2025-10-06,2973.0,2973.0,2919.0,2951.199951171875,121519,Small Cap
AMBER,2025-10-06,8227.0,8243.5,8081.0,8174.5,117600,Small Cap
CHOLAHLDNG,2025-10-06,1851.9000244140625,1899.9000244140625,1825.9000244140625,1888.0999755859375,115487,Small Cap
