Symbol,Date,Open,High,Low,Close,Volume,Category
NHPC,2025-10-13,86.25,87.79,85.2,86.45,15292737,Mid Cap
GAIL,2025-10-13,178.8,180.7,176.39,180.33,11256078,Mid Cap
LTF,2025-10-13,255.25,267.1,254.93,266.58,10792642,Mid Cap
BSE,2025-10-13,2375.0,2505.0,2355.0,2476.0,8770554,Mid Cap
UNIONBANK,2025-10-13,139.27,141.0,136.91,139.9,8108286,Mid Cap
ASHOKLEY,2025-10-13,137.49,137.99,135.7,137.42,6553457,Mid Cap
BHEL,2025-10-13,237.4,239.2,234.08,234.86,6337675,Mid Cap
ABCAPITAL,2025-10-13,292.0,300.4,289.9,299.05,5572609,Mid Cap
INDUSTOWER,2025-10-13,354.0,355.95,348.1,349.9,5017414,Mid Cap
GMRAIRPORT,2025-10-13,89.9,90.49,88.58,89.85,4918636,Mid Cap
FORTIS,2025-10-13,1062.0,1103.15,1060.3,1095.15,4683912,Mid Cap
PAYTM,2025-10-13,1235.0,1257.2,1231.1,1249.4,3491141,Mid Cap
NYKAA,2025-10-13,264.0,267.49,260.3,261.48,3440498,Mid Cap
INDUSINDBK,2025-10-13,758.0,767.95,757.05,759.9,2906803,Mid Cap
RVNL,2025-10-13,338.75,340.5,336.05,339.15,2891506,Mid Cap
MAXHEALTH,2025-10-13,1154.0,1169.3,1140.0,1143.3,2376338,Mid Cap
AUBANK,2025-10-13,771.15,776.7,760.75,767.1,2154436,Mid Cap
DABUR,2025-10-13,488.6,489.6,482.55,487.75,1990140,Mid Cap
LAURUSLABS,2025-10-13,877.45,890.15,869.1,874.3,1985637,Mid Cap
VBL,2025-10-13,441.75,446.75,439.2,442.45,1899577,Mid Cap
WAAREEENER,2025-10-13,3339.9,3426.3,3335.1,3404.6,1884188,Mid Cap
JINDALSTEL,2025-10-13,1015.2,1016.1,1002.3,1007.6,1642367,Mid Cap
INDIANB,2025-10-13,776.25,787.85,770.5,783.5,1636687,Mid Cap
JUBLFOOD,2025-10-13,602.3,603.7,593.6,597.1,1610741,Mid Cap
MARICO,2025-10-13,709.9,716.9,708.45,713.35,1598740,Mid Cap
VOLTAS,2025-10-13,1410.0,1411.5,1365.7,1378.5,1430691,Mid Cap
CHOLAFIN,2025-10-13,1614.0,1652.6,1609.1,1647.2,1392973,Mid Cap
GODREJCP,2025-10-13,1129.0,1134.4,1106.0,1110.8,1256718,Mid Cap
AMBUJACEM,2025-10-13,565.2,567.95,563.0,566.75,1134328,Mid Cap
TORNTPOWER,2025-10-13,1236.1,1287.5,1225.0,1283.6,1094601,Mid Cap
TATACOMM,2025-10-13,1833.0,1853.4,1786.0,1798.2,1042994,Mid Cap
TATACHEM,2025-10-13,920.0,932.45,908.0,910.55,1031896,Mid Cap
UNOMINDA,2025-10-13,1219.8,1243.6,1215.1,1233.3,1002272,Mid Cap
BIOCON,2025-10-13,353.45,353.45,346.95,349.4,833741,Mid Cap
PRESTIGE,2025-10-13,1615.0,1635.8,1602.1,1614.6,751584,Mid Cap
ZYDUSLIFE,2025-10-13,990.0,998.0,985.3,995.5,727760,Mid Cap
HAVELLS,2025-10-13,1495.5,1495.9,1458.7,1473.1,720965,Mid Cap
POLICYBZR,2025-10-13,1745.4,1752.3,1711.6,1719.3,693043,Mid Cap
ADANIENT,2025-10-13,2529.1,2542.1,2504.0,2527.4,645483,Mid Cap
HDFCAMC,2025-10-13,5551.5,5685.0,5549.5,5669.0,643571,Mid Cap
SBICARD,2025-10-13,912.95,926.1,910.1,920.85,630500,Mid Cap
TRENT,2025-10-13,4677.1,4695.0,4626.0,4681.6,602116,Mid Cap
SYNGENE,2025-10-13,650.0,650.0,630.65,633.9,600007,Mid Cap
MAZDOCK,2025-10-13,2850.0,2858.0,2810.0,2829.2,555312,Mid Cap
LICI,2025-10-13,892.1,902.1,890.1,897.25,538867,Mid Cap
LUPIN,2025-10-13,1950.1,1982.3,1946.4,1972.4,530857,Mid Cap
NAUKRI,2025-10-13,1330.1,1337.1,1317.3,1333.5,529298,Mid Cap
PIDILITIND,2025-10-13,1497.7,1517.0,1497.7,1513.5,436390,Mid Cap
KPITTECH,2025-10-13,1145.0,1159.7,1135.7,1155.0,415973,Mid Cap
MUTHOOTFIN,2025-10-13,3145.9,3219.7,3132.8,3214.0,327232,Mid Cap
COLPAL,2025-10-13,2220.0,2232.0,2202.1,2221.2,315128,Mid Cap
PERSISTENT,2025-10-13,5327.9,5338.6,5202.0,5329.7,291416,Mid Cap
MPHASIS,2025-10-13,2770.0,2775.0,2733.0,2750.2,290341,Mid Cap
ABB,2025-10-13,5160.0,5175.5,5101.0,5147.5,284296,Mid Cap
BHARTIHEXA,2025-10-13,1750.0,1799.6,1737.5,1789.9,232620,Mid Cap
TATAELXSI,2025-10-13,5369.5,5390.5,5295.0,5352.0,232299,Mid Cap
LLOYDSME,2025-10-13,1340.1,1346.1,1314.0,1317.3,225041,Mid Cap
CUMMINSIND,2025-10-13,3948.0,3970.0,3917.0,3957.0,217474,Mid Cap
OFSS,2025-10-13,9190.0,9274.0,9076.5,9197.0,215451,Mid Cap
MANKIND,2025-10-13,2466.8,2480.0,2426.0,2442.5,209314,Mid Cap
SRF,2025-10-13,3006.0,3061.4,2990.6,3047.4,207693,Mid Cap
DIXON,2025-10-13,17440.0,17440.0,16830.0,17195.0,195835,Mid Cap
APOLLOHOSP,2025-10-13,7709.0,7744.0,7643.0,7671.0,191488,Mid Cap
POLYCAB,2025-10-13,7700.0,7748.0,7608.0,7685.5,129001,Mid Cap
ALKEM,2025-10-13,5458.5,5510.0,5436.5,5492.5,78208,Mid Cap
KPIL,2025-10-13,1249.3,1263.6,1233.0,1259.0,57263,Mid Cap
ESCORTS,2025-10-13,3611.2,3616.9,3570.0,3577.5,51523,Mid Cap
SUNDARMFIN,2025-10-13,4395.0,4460.0,4376.7,4429.8,36664,Mid Cap
PAGEIND,2025-10-13,41325.0,41535.0,40610.0,41010.0,28590,Mid Cap
ABBOTINDIA,2025-10-13,30130.0,30130.0,29890.0,29995.0,4735,Mid Cap
RBLBANK,2025-10-13,289.05,296.4,286.5,290.0,18908156,Small Cap
SAIL,2025-10-13,131.5,133.32,128.81,132.51,18513844,Small Cap
