Symbol,Date,Open,High,Low,Close,Volume,Category
BHEL,2025-10-30,254.0,262.3699951171875,245.1199951171875,261.2900085449219,75410108,Mid Cap
UNIONBANK,2025-10-30,146.39999389648438,150.8000030517578,140.8000030517578,142.32000732421875,37256129,Mid Cap
ABCAPITAL,2025-10-30,310.79998779296875,328.79998779296875,309.6000061035156,326.79998779296875,27934059,Mid Cap
GMRAIRPORT,2025-10-30,93.20999908447266,95.5,93.19999694824219,94.47000122070312,26511866,Mid Cap
VBL,2025-10-30,495.0,498.8999938964844,477.0,485.25,16025362,Mid Cap
INDUSTOWER,2025-10-30,378.0,378.0,364.29998779296875,368.25,15572571,Mid Cap
NTPCGREEN,2025-10-30,105.4000015258789,106.48999786376953,103.1500015258789,104.5999984741211,15205524,Mid Cap
ASHOKLEY,2025-10-30,139.89999389648438,141.3000030517578,139.0,140.77000427246094,14764633,Mid Cap
GAIL,2025-10-30,186.0,186.10000610351562,182.32000732421875,183.08999633789062,10890192,Mid Cap
POLICYBZR,2025-10-30,1800.9000244140625,1851.0,1764.5999755859375,1844.5,9105994,Mid Cap
NHPC,2025-10-30,87.13999938964844,87.2300033569336,85.70999908447266,86.1500015258789,7398684,Mid Cap
BIOCON,2025-10-30,380.0,380.20001220703125,371.6499938964844,376.6000061035156,7052572,Mid Cap
LTF,2025-10-30,268.010009765625,271.989990234375,267.2799987792969,267.8900146484375,5882885,Mid Cap
INDUSINDBK,2025-10-30,807.0,810.0,797.25,800.9500122070312,4102974,Mid Cap
NYKAA,2025-10-30,257.55999755859375,258.260009765625,254.0,256.7699890136719,4099735,Mid Cap
RVNL,2025-10-30,332.95001220703125,337.29998779296875,330.5,331.54998779296875,2999780,Mid Cap
BSE,2025-10-30,2459.0,2471.199951171875,2437.199951171875,2442.800048828125,1964859,Mid Cap
PAYTM,2025-10-30,1305.0,1318.699951171875,1297.0,1309.800048828125,1871491,Mid Cap
DABUR,2025-10-30,511.5,511.5,499.6000061035156,501.54998779296875,1744461,Mid Cap
AUBANK,2025-10-30,883.0,885.5,874.7999877929688,878.2999877929688,1730444,Mid Cap
GODREJCP,2025-10-30,1109.0,1118.5999755859375,1098.4000244140625,1113.0999755859375,1587937,Mid Cap
JINDALSTEL,2025-10-30,1072.9000244140625,1074.0,1058.0999755859375,1070.199951171875,1514330,Mid Cap
MARICO,2025-10-30,720.0,724.7000122070312,717.1500244140625,721.5,1504381,Mid Cap
INDIANB,2025-10-30,858.4500122070312,860.7999877929688,849.5,854.8499755859375,1331991,Mid Cap
SBICARD,2025-10-30,912.0,915.0,883.0999755859375,885.75,1322266,Mid Cap
MAXHEALTH,2025-10-30,1186.5,1189.0,1172.300048828125,1178.5,1187937,Mid Cap
FORTIS,2025-10-30,1054.550048828125,1057.449951171875,1039.800048828125,1044.5999755859375,1010314,Mid Cap
LUPIN,2025-10-30,1956.0,1956.0999755859375,1926.9000244140625,1945.800048828125,943922,Mid Cap
VOLTAS,2025-10-30,1410.0,1425.199951171875,1400.0,1419.800048828125,941444,Mid Cap
