Symbol,Date,Open,High,Low,Close,Volume,Category
GMRAIRPORT,2025-11-14,97.6500015258789,99.19000244140625,94.6500015258789,95.66999816894531,28347757,Mid Cap
ASHOKLEY,2025-11-14,150.0,152.94000244140625,147.4600067138672,148.25999450683594,20681102,Mid Cap
JUBLFOOD,2025-11-14,604.9500122070312,622.9500122070312,599.2999877929688,615.2999877929688,15681343,Mid Cap
NHPC,2025-11-14,81.51000213623047,81.5999984741211,80.0,80.30000305175781,14289339,Mid Cap
BHEL,2025-11-14,281.5,284.5,279.79998779296875,281.6000061035156,11784426,Mid Cap
NYKAA,2025-11-14,256.0,261.45001220703125,255.02999877929688,260.1300048828125,9989364,Mid Cap
UNIONBANK,2025-11-14,151.75999450683594,153.74000549316406,151.52999877929688,152.75999450683594,8849726,Mid Cap
RVNL,2025-11-14,314.3500061035156,325.25,314.29998779296875,321.04998779296875,7160860,Mid Cap
BSE,2025-11-14,2741.0,2834.0,2740.300048828125,2827.60009765625,5783120,Mid Cap
GAIL,2025-11-14,183.0,184.02999877929688,182.07000732421875,183.41000366210938,5492464,Mid Cap
LTF,2025-11-14,291.95001220703125,296.75,290.1499938964844,294.1499938964844,4819881,Mid Cap
MUTHOOTFIN,2025-11-14,3650.0,3755.0,3580.0,3725.60009765625,4743215,Mid Cap
INDUSTOWER,2025-11-14,405.8999938964844,414.0,405.1499938964844,412.3500061035156,4523331,Mid Cap
ADANIENT,2025-11-14,2500.0,2553.699951171875,2481.0,2516.800048828125,4496049,Mid Cap
INDUSINDBK,2025-11-14,864.0,872.0,845.8499755859375,848.25,4460824,Mid Cap
VBL,2025-11-14,453.0,460.5,448.6000061035156,459.3999938964844,4448728,Mid Cap
VOLTAS,2025-11-14,1304.0,1385.5,1299.300048828125,1350.9000244140625,4110505,Mid Cap
BIOCON,2025-11-14,414.75,419.95001220703125,408.0,411.1499938964844,3316489,Mid Cap
FORTIS,2025-11-14,950.0,951.0,930.2999877929688,937.7000122070312,3267898,Mid Cap
MARICO,2025-11-14,722.0,741.8499755859375,712.4000244140625,738.7000122070312,2571533,Mid Cap
GODREJCP,2025-11-14,1133.0,1152.0,1127.699951171875,1146.5,2094285,Mid Cap
PAYTM,2025-11-14,1307.5,1315.0,1289.0,1299.199951171875,1912920,Mid Cap
SBICARD,2025-11-14,877.6500244140625,886.7999877929688,867.0999755859375,874.9500122070312,1863268,Mid Cap
DABUR,2025-11-14,522.0,527.0,517.5499877929688,525.0,1789270,Mid Cap
AUBANK,2025-11-14,886.0,894.5499877929688,882.5,890.5999755859375,1668762,Mid Cap
MAXHEALTH,2025-11-14,1093.699951171875,1106.4000244140625,1085.300048828125,1103.0999755859375,1657999,Mid Cap
ABCAPITAL,2025-11-14,330.25,334.1499938964844,328.25,331.3999938964844,1639227,Mid Cap
NTPCGREEN,2025-11-14,98.88999938964844,99.19999694824219,98.31999969482422,98.4800033569336,1630151,Mid Cap
JINDALSTEL,2025-11-14,1082.5999755859375,1096.0,1068.800048828125,1076.199951171875,1403097,Mid Cap
NAUKRI,2025-11-14,1345.0,1354.9000244140625,1311.5,1323.5,1323762,Mid Cap
MAZDOCK,2025-11-14,2732.0,2797.0,2727.89990234375,2782.10009765625,1153597,Mid Cap
INDIANB,2025-11-14,868.0499877929688,873.9000244140625,862.0,868.4500122070312,1110517,Mid Cap
AMBUJACEM,2025-11-14,562.5,564.7999877929688,558.7000122070312,563.2000122070312,1082107,Mid Cap
POLICYBZR,2025-11-14,1741.9000244140625,1748.0,1715.0,1738.5999755859375,1048180,Mid Cap
CHOLAFIN,2025-11-14,1710.5999755859375,1726.9000244140625,1705.0999755859375,1714.5999755859375,912387,Mid Cap
LICI,2025-11-14,900.0,910.75,897.5999755859375,909.4500122070312,829566,Mid Cap
SRF,2025-11-14,2881.0,2882.39990234375,2819.800048828125,2839.10009765625,820731,Mid Cap
TRENT,2025-11-14,4335.0,4399.89990234375,4327.0,4391.2001953125,808719,Mid Cap
PRESTIGE,2025-11-14,1750.0,1758.800048828125,1703.5,1744.9000244140625,700842,Mid Cap
KPITTECH,2025-11-14,1234.0999755859375,1244.0,1215.5999755859375,1222.199951171875,612024,Mid Cap
MANKIND,2025-11-14,2257.0,2286.699951171875,2252.60009765625,2267.10009765625,606212,Mid Cap
ZYDUSLIFE,2025-11-14,948.8499755859375,952.9500122070312,939.5,944.4500122070312,592590,Mid Cap
LUPIN,2025-11-14,2053.89990234375,2069.199951171875,2035.800048828125,2055.300048828125,591651,Mid Cap
PIDILITIND,2025-11-14,1472.5999755859375,1476.300048828125,1453.0,1459.800048828125,549197,Mid Cap
SYNGENE,2025-11-14,662.0999755859375,666.5999755859375,650.5,654.4000244140625,491752,Mid Cap
CUMMINSIND,2025-11-14,4363.2998046875,4363.2998046875,4263.0,4283.2001953125,484458,Mid Cap
MPHASIS,2025-11-14,2790.0,2814.0,2744.10009765625,2772.10009765625,430043,Mid Cap
TORNTPOWER,2025-11-14,1293.5999755859375,1310.0,1280.699951171875,1301.0,428880,Mid Cap
HDFCAMC,2025-11-14,5485.0,5498.0,5364.0,5413.0,407189,Mid Cap
UNOMINDA,2025-11-14,1302.199951171875,1310.699951171875,1290.199951171875,1307.199951171875,390561,Mid Cap
ALKEM,2025-11-14,5800.5,5808.5,5607.5,5722.5,383428,Mid Cap
LLOYDSME,2025-11-14,1271.300048828125,1301.0,1265.5999755859375,1287.300048828125,375053,Mid Cap
WAAREEENER,2025-11-14,3336.0,3359.89990234375,3324.0,3348.699951171875,344049,Mid Cap
TATACHEM,2025-11-14,842.0499877929688,847.3499755859375,830.0999755859375,832.75,343624,Mid Cap
TATACOMM,2025-11-14,1894.9000244140625,1917.4000244140625,1865.4000244140625,1874.0,284595,Mid Cap
HAVELLS,2025-11-14,1463.199951171875,1473.0,1453.5999755859375,1469.4000244140625,247028,Mid Cap
APOLLOHOSP,2025-11-14,7440.0,7467.0,7375.0,7420.5,218469,Mid Cap
KPIL,2025-11-14,1240.0,1275.0,1237.199951171875,1253.199951171875,205111,Mid Cap
PERSISTENT,2025-11-14,6100.0,6136.5,6034.0,6101.0,198061,Mid Cap
POLYCAB,2025-11-14,7740.0,7747.5,7602.5,7632.0,127907,Mid Cap
TATAELXSI,2025-11-14,5300.0,5306.5,5234.5,5266.5,125940,Mid Cap
ABB,2025-11-14,4913.0,4963.0,4899.0,4952.5,120127,Mid Cap
COLPAL,2025-11-14,2174.0,2178.60009765625,2165.0,2172.699951171875,96584,Mid Cap
BHARTIHEXA,2025-11-14,1794.9000244140625,1798.800048828125,1765.0,1776.9000244140625,76403,Mid Cap
OFSS,2025-11-14,8296.0,8296.0,8159.0,8223.5,71224,Mid Cap
ESCORTS,2025-11-14,3608.0,3608.0,3532.800048828125,3551.10009765625,53208,Mid Cap
SUNDARMFIN,2025-11-14,4755.0,4814.0,4700.0,4721.0,25821,Mid Cap
BIRLACORPN,2025-11-14,1185.0,1193.0999755859375,1175.0999755859375,1176.5999755859375,20381,Mid Cap
NBCC,2025-11-14,110.0,116.5999984741211,108.30999755859375,114.13999938964844,37962815,Small Cap
BEL,2025-11-14,418.79998779296875,428.70001220703125,418.70001220703125,426.8500061035156,14704805,Small Cap
SAIL,2025-11-14,144.14999389648438,145.0,141.3300018310547,141.99000549316406,13349656,Small Cap
IDBI,2025-11-14,98.25,101.5,98.25,101.04000091552734,11953546,Small Cap
MANAPPURAM,2025-11-14,278.0,286.29998779296875,277.79998779296875,281.1499938964844,10795980,Small Cap
UCOBANK,2025-11-14,30.780000686645508,30.979999542236328,30.579999923706055,30.719999313354492,9400181,Small Cap
IRB,2025-11-14,42.20000076293945,43.2400016784668,42.08000183105469,42.959999084472656,8484328,Small Cap
INOXWIND,2025-11-14,148.6199951171875,150.0,146.11000061035156,148.69000244140625,7289739,Small Cap
HINDCOPPER,2025-11-14,337.8999938964844,338.54998779296875,332.04998779296875,335.25,5485225,Small Cap
RBLBANK,2025-11-14,315.25,319.5,314.3500061035156,318.6499938964844,5152789,Small Cap
CENTRALBK,2025-11-14,37.25,38.04999923706055,37.2400016784668,37.90999984741211,5047868,Small Cap
IRCON,2025-11-14,161.1999969482422,167.8000030517578,161.1999969482422,163.27000427246094,4178181,Small Cap
IOB,2025-11-14,38.84000015258789,39.09000015258789,38.58000183105469,38.790000915527344,4028519,Small Cap
SJVN,2025-11-14,82.3499984741211,84.12999725341797,81.9000015258789,83.44000244140625,3737426,Small Cap
GRSE,2025-11-14,2743.0,2904.39990234375,2741.60009765625,2897.10009765625,3472537,Small Cap
CROMPTON,2025-11-14,278.45001220703125,279.6000061035156,274.3500061035156,276.1499938964844,3366900,Small Cap
PPLPHARMA,2025-11-14,193.83999633789062,197.99000549316406,193.10000610351562,194.02999877929688,2530364,Small Cap
HUDCO,2025-11-14,225.0,228.4499969482422,224.25,227.49000549316406,2299417,Small Cap
COFORGE,2025-11-14,1801.0,1805.0,1756.0,1799.5999755859375,1575098,Small Cap
CDSL,2025-11-14,1626.0,1648.800048828125,1616.0,1625.800048828125,1519340,Small Cap
DELHIVERY,2025-11-14,434.04998779296875,439.8500061035156,433.1000061035156,436.3999938964844,1448868,Small Cap
POONAWALLA,2025-11-14,475.0,475.20001220703125,465.20001220703125,469.20001220703125,1152658,Small Cap
IRCTC,2025-11-14,709.9000244140625,709.9000244140625,702.2999877929688,705.2999877929688,827158,Small Cap
KPIGREEN,2025-11-14,470.3999938964844,476.0,466.3999938964844,469.3999938964844,806197,Small Cap
HAL,2025-11-14,4747.0,4775.0,4710.10009765625,4729.7998046875,681154,Small Cap
ASTRAL,2025-11-14,1548.0,1554.0,1507.5,1514.0,657421,Small Cap
CREDITACC,2025-11-14,1343.0,1374.5,1343.0,1366.699951171875,648922,Small Cap
RAJESHEXPO,2025-11-14,185.3000030517578,188.47999572753906,184.0,187.3300018310547,453155,Small Cap
SUMICHEM,2025-11-14,464.29998779296875,470.3999938964844,462.0,464.79998779296875,452422,Small Cap
MCX,2025-11-14,9575.0,9744.0,9439.5,9666.5,442942,Small Cap
