Symbol,Date,Open,High,Low,Close,Volume,Category
GMRAIRPORT,2025-11-19,104.19999694824219,104.69999694824219,102.5199966430664,102.91999816894531,24769714,Mid Cap
BHEL,2025-11-19,290.3999938964844,292.3999938964844,286.75,289.20001220703125,14532020,Mid Cap
NHPC,2025-11-19,80.52999877929688,80.68000030517578,79.63999938964844,80.05000305175781,11014220,Mid Cap
UNIONBANK,2025-11-19,153.3000030517578,154.99000549316406,152.00999450683594,154.47999572753906,9709993,Mid Cap
BSE,2025-11-19,2832.0,2909.89990234375,2825.0,2898.300048828125,6108011,Mid Cap
ASHOKLEY,2025-11-19,147.14999389648438,147.64999389648438,144.89999389648438,145.4600067138672,5985354,Mid Cap
MAXHEALTH,2025-11-19,1115.0,1170.4000244140625,1104.9000244140625,1164.4000244140625,5964316,Mid Cap
INDUSTOWER,2025-11-19,402.0,405.8999938964844,399.8999938964844,403.25,4630031,Mid Cap
VBL,2025-11-19,457.8999938964844,457.8999938964844,451.79998779296875,454.54998779296875,4611931,Mid Cap
LTF,2025-11-19,296.54998779296875,301.6000061035156,295.8500061035156,297.6499938964844,3905921,Mid Cap
NYKAA,2025-11-19,269.0,270.4700012207031,265.5299987792969,269.1499938964844,3883161,Mid Cap
PAYTM,2025-11-19,1300.0,1300.5,1275.199951171875,1282.5999755859375,3729266,Mid Cap
BIOCON,2025-11-19,424.0,424.45001220703125,408.45001220703125,410.1000061035156,3244502,Mid Cap
AUBANK,2025-11-19,924.75,928.0,910.7999877929688,925.6500244140625,3061171,Mid Cap
FORTIS,2025-11-19,932.0,935.5,912.5,922.9000244140625,3031876,Mid Cap
GAIL,2025-11-19,184.39999389648438,184.8800048828125,183.3000030517578,184.0500030517578,3029978,Mid Cap
RVNL,2025-11-19,320.8999938964844,322.20001220703125,316.5,320.1499938964844,2948676,Mid Cap
NTPCGREEN,2025-11-19,98.26000213623047,98.9000015258789,97.98999786376953,98.18000030517578,2574273,Mid Cap
MARICO,2025-11-19,753.9000244140625,756.4000244140625,745.8499755859375,748.1500244140625,2500713,Mid Cap
POLICYBZR,2025-11-19,1800.300048828125,1866.5,1798.4000244140625,1850.699951171875,2484011,Mid Cap
WAAREEENER,2025-11-19,3098.10009765625,3199.0,3075.10009765625,3174.39990234375,2439516,Mid Cap
DABUR,2025-11-19,520.8499755859375,523.5499877929688,516.5999755859375,517.5499877929688,2419619,Mid Cap
INDUSINDBK,2025-11-19,850.0,850.2999877929688,836.2999877929688,839.5999755859375,2317533,Mid Cap
ABCAPITAL,2025-11-19,332.79998779296875,335.6499938964844,330.1000061035156,330.6499938964844,1918912,Mid Cap
GODREJCP,2025-11-19,1139.9000244140625,1149.0,1132.5999755859375,1139.9000244140625,1671329,Mid Cap
INDIANB,2025-11-19,890.9500122070312,890.9500122070312,879.4000244140625,885.5499877929688,1494667,Mid Cap
JUBLFOOD,2025-11-19,600.3499755859375,603.25,593.5,595.1500244140625,1189317,Mid Cap
CHOLAFIN,2025-11-19,1699.5999755859375,1699.5999755859375,1670.0,1678.0999755859375,1107945,Mid Cap
HAVELLS,2025-11-19,1465.0,1466.199951171875,1438.300048828125,1440.4000244140625,1021934,Mid Cap
JINDALSTEL,2025-11-19,1066.0,1076.0,1059.300048828125,1071.0,932832,Mid Cap
LICI,2025-11-19,915.5,921.0,910.5,914.0499877929688,923245,Mid Cap
KPITTECH,2025-11-19,1190.0,1218.9000244140625,1190.0,1203.0999755859375,883110,Mid Cap
PERSISTENT,2025-11-19,6080.0,6342.0,6076.0,6316.0,874734,Mid Cap
NAUKRI,2025-11-19,1324.9000244140625,1364.0,1318.0,1362.199951171875,862627,Mid Cap
SBICARD,2025-11-19,869.0499877929688,869.0999755859375,852.4000244140625,863.7000122070312,862265,Mid Cap
AMBUJACEM,2025-11-19,557.4000244140625,561.0,554.5,555.2999877929688,846509,Mid Cap
PRESTIGE,2025-11-19,1725.0999755859375,1738.300048828125,1703.0999755859375,1717.300048828125,844878,Mid Cap
MPHASIS,2025-11-19,2674.5,2725.89990234375,2665.39990234375,2713.699951171875,813806,Mid Cap
ADANIENT,2025-11-19,2446.5,2449.89990234375,2413.89990234375,2433.10009765625,774729,Mid Cap
UNOMINDA,2025-11-19,1280.0999755859375,1310.9000244140625,1280.0999755859375,1305.0999755859375,734493,Mid Cap
SYNGENE,2025-11-19,644.2999877929688,646.0999755859375,630.7999877929688,634.8499755859375,713649,Mid Cap
VOLTAS,2025-11-19,1390.0,1404.5,1383.5999755859375,1401.800048828125,708986,Mid Cap
LUPIN,2025-11-19,2055.0,2055.0,2019.699951171875,2025.4000244140625,684021,Mid Cap
ZYDUSLIFE,2025-11-19,933.0,935.1500244140625,925.75,930.2000122070312,659231,Mid Cap
PIDILITIND,2025-11-19,1495.0,1497.199951171875,1473.5999755859375,1476.699951171875,631654,Mid Cap
TRENT,2025-11-19,4380.0,4388.89990234375,4330.89990234375,4358.89990234375,593949,Mid Cap
SRF,2025-11-19,2827.89990234375,2834.89990234375,2772.300048828125,2786.39990234375,580730,Mid Cap
KPIL,2025-11-19,1213.699951171875,1245.0,1210.4000244140625,1233.5,509885,Mid Cap
APOLLOHOSP,2025-11-19,7419.0,7482.0,7332.0,7459.0,454694,Mid Cap
MAZDOCK,2025-11-19,2796.0,2798.0,2765.0,2783.39990234375,447085,Mid Cap
CUMMINSIND,2025-11-19,4260.0,4266.7001953125,4183.2998046875,4261.2998046875,445361,Mid Cap
HDFCAMC,2025-11-19,5396.5,5411.0,5339.5,5392.0,426767,Mid Cap
MUTHOOTFIN,2025-11-19,3692.10009765625,3709.800048828125,3676.5,3701.699951171875,314790,Mid Cap
