Symbol,Date,Open,High,Low,Close,Volume,Category
GMRAIRPORT,2025-10-23,91.3,93.35,91.3,92.31,22751127,Mid Cap
NHPC,2025-10-23,86.06,87.29,85.48,85.82,17396942,Mid Cap
ASHOKLEY,2025-10-23,137.0,139.45,136.45,137.85,12839861,Mid Cap
UNIONBANK,2025-10-23,142.0,145.0,142.0,142.85,12272542,Mid Cap
VBL,2025-10-23,464.1,471.5,462.95,465.55,9412633,Mid Cap
GAIL,2025-10-23,178.89,181.37,178.4,180.08,6890426,Mid Cap
LTF,2025-10-23,268.65,269.47,264.23,266.96,5794136,Mid Cap
INDUSTOWER,2025-10-23,359.0,363.45,357.55,358.75,5608282,Mid Cap
INDUSINDBK,2025-10-23,759.0,766.0,751.8,759.6,5363491,Mid Cap
AUBANK,2025-10-23,861.05,884.0,861.05,870.7,4807671,Mid Cap
NYKAA,2025-10-23,257.34,259.98,252.81,253.72,4645628,Mid Cap
ABCAPITAL,2025-10-23,304.95,311.8,303.7,308.0,4382309,Mid Cap
LAURUSLABS,2025-10-23,927.4,943.0,920.7,934.4,4121681,Mid Cap
FORTIS,2025-10-23,1098.15,1104.0,1045.1,1049.45,4103160,Mid Cap
BHEL,2025-10-23,235.3,238.64,233.75,234.29,4072749,Mid Cap
NTPCGREEN,2025-10-23,100.27,101.08,99.75,100.78,3704926,Mid Cap
DABUR,2025-10-23,507.0,515.0,505.3,511.4,3693389,Mid Cap
BSE,2025-10-23,2499.0,2533.7,2481.0,2487.5,3296837,Mid Cap
PAYTM,2025-10-23,1308.2,1316.9,1280.0,1284.1,3169295,Mid Cap
RVNL,2025-10-23,334.0,335.1,329.0,329.95,2981997,Mid Cap
MAXHEALTH,2025-10-23,1200.0,1221.9,1197.0,1211.0,2981438,Mid Cap
NAUKRI,2025-10-23,1325.0,1391.5,1322.4,1379.8,2925254,Mid Cap
INDIANB,2025-10-23,813.3,838.6,811.65,826.2,2789859,Mid Cap
AMBUJACEM,2025-10-23,570.4,574.5,563.0,564.35,2700038,Mid Cap
GODREJCP,2025-10-23,1134.8,1140.0,1120.2,1132.3,2429490,Mid Cap
POLICYBZR,2025-10-23,1655.0,1685.0,1641.1,1669.5,2400199,Mid Cap
SBICARD,2025-10-23,938.0,965.0,924.05,928.6,2397167,Mid Cap
WAAREEENER,2025-10-23,3545.0,3623.0,3522.0,3567.5,1952927,Mid Cap
BIOCON,2025-10-23,367.9,369.55,361.4,362.3,1776193,Mid Cap
MUTHOOTFIN,2025-10-23,3251.1,3252.0,3107.0,3182.1,1744380,Mid Cap
MARICO,2025-10-23,722.0,736.5,720.2,724.8,1679459,Mid Cap
LICI,2025-10-23,893.0,904.9,893.0,899.95,1449541,Mid Cap
CHOLAFIN,2025-10-23,1676.6,1695.1,1672.9,1684.7,1348437,Mid Cap
KPITTECH,2025-10-23,1159.9,1179.2,1157.1,1161.0,1191842,Mid Cap
VOLTAS,2025-10-23,1450.0,1463.8,1427.7,1431.2,1121329,Mid Cap
JINDALSTEL,2025-10-23,1012.0,1022.9,1005.8,1009.1,1065307,Mid Cap
HAVELLS,2025-10-23,1480.0,1513.2,1474.2,1496.4,1050285,Mid Cap
SYNGENE,2025-10-23,644.0,664.25,642.0,661.25,1034780,Mid Cap
PERSISTENT,2025-10-23,5910.0,5977.0,5816.8,5835.9,906223,Mid Cap
TORNTPOWER,2025-10-23,1319.2,1333.5,1306.1,1328.4,874732,Mid Cap
ADANIENT,2025-10-23,2559.9,2577.8,2540.9,2545.8,852445,Mid Cap
UNOMINDA,2025-10-23,1231.1,1234.0,1194.0,1197.4,825397,Mid Cap
LUPIN,2025-10-23,1969.9,1969.9,1934.0,1939.8,803342,Mid Cap
JUBLFOOD,2025-10-23,593.5,601.6,589.25,599.4,777837,Mid Cap
TRENT,2025-10-23,4800.0,4866.5,4766.9,4783.3,769642,Mid Cap
DIXON,2025-10-23,16220.0,16259.0,15540.0,15611.0,736786,Mid Cap
PRESTIGE,2025-10-23,1719.9,1746.1,1707.7,1737.1,708940,Mid Cap
ZYDUSLIFE,2025-10-23,1013.95,1013.95,1003.05,1009.0,693670,Mid Cap
CUMMINSIND,2025-10-23,4020.0,4100.0,4001.0,4073.9,656348,Mid Cap
COLPAL,2025-10-23,2257.0,2310.0,2245.0,2286.9,652999,Mid Cap
SRF,2025-10-23,3149.9,3198.9,3060.1,3077.4,592097,Mid Cap
MAZDOCK,2025-10-23,2839.7,2853.8,2801.8,2810.0,511555,Mid Cap
APOLLOHOSP,2025-10-23,7950.0,8099.5,7920.0,7968.5,456860,Mid Cap
PIDILITIND,2025-10-23,1530.0,1535.5,1510.3,1517.1,423185,Mid Cap
MPHASIS,2025-10-23,2775.0,2824.0,2769.5,2799.2,420173,Mid Cap
ABB,2025-10-23,5244.0,5279.5,5165.0,5181.5,333500,Mid Cap
HDFCAMC,2025-10-23,5745.0,5745.0,5596.0,5612.0,329134,Mid Cap
TATACOMM,2025-10-23,1919.0,1919.4,1846.4,1852.2,303295,Mid Cap
TATACHEM,2025-10-23,918.8,918.85,902.0,904.7,297380,Mid Cap
TATAELXSI,2025-10-23,5401.5,5490.0,5364.5,5471.0,289323,Mid Cap
POLYCAB,2025-10-23,7660.0,7689.5,7500.0,7518.5,250081,Mid Cap
KPIL,2025-10-23,1278.0,1294.0,1255.0,1261.7,223870,Mid Cap
LLOYDSME,2025-10-23,1356.4,1361.0,1321.0,1324.2,217835,Mid Cap
