Symbol,Date,Open,High,Low,Close,Volume,Category
MAXHEALTH,2025-09-29,1134.6,1139.5,1103.6,1112.0,48051997,Mid Cap
INDUSINDBK,2025-09-29,717.75,734.85,712.55,723.4,41100690,Mid Cap
NHPC,2025-09-29,83.7,86.14,83.63,85.87,20054016,Mid Cap
DABUR,2025-09-29,497.75,501.7,490.55,492.85,17685374,Mid Cap
ASHOKLEY,2025-09-29,142.0,144.15,141.33,142.42,16359612,Mid Cap
LTF,2025-09-29,235.05,247.55,235.05,244.84,14344044,Mid Cap
GAIL,2025-09-29,172.78,177.1,171.9,176.49,12460294,Mid Cap
UNIONBANK,2025-09-29,134.29,136.83,134.26,135.4,8531659,Mid Cap
GMRAIRPORT,2025-09-29,87.22,87.65,86.02,86.9,8378717,Mid Cap
ABCAPITAL,2025-09-29,280.25,290.75,279.55,289.85,8153327,Mid Cap
NTPCGREEN,2025-09-29,100.0,100.48,96.86,97.12,7277172,Mid Cap
BHEL,2025-09-29,231.2,235.6,231.01,233.97,6844860,Mid Cap
INDUSTOWER,2025-09-29,347.95,350.85,344.9,347.2,5564080,Mid Cap
VBL,2025-09-29,450.0,453.15,445.4,451.7,5440921,Mid Cap
BSE,2025-09-29,2055.0,2121.0,2047.9,2097.4,4448256,Mid Cap
FORTIS,2025-09-29,938.0,974.9,933.9,970.75,4072382,Mid Cap
RVNL,2025-09-29,340.0,348.35,339.0,341.65,3972955,Mid Cap
PAYTM,2025-09-29,1130.0,1145.0,1111.5,1119.0,3429191,Mid Cap
MAZDOCK,2025-09-29,2827.6,2866.4,2725.0,2751.1,3209044,Mid Cap
JUBLFOOD,2025-09-29,610.0,618.65,604.15,607.05,3154893,Mid Cap
NYKAA,2025-09-29,230.0,234.8,230.0,231.35,3074483,Mid Cap
AUBANK,2025-09-29,744.1,755.0,729.45,738.4,3008287,Mid Cap
LAURUSLABS,2025-09-29,833.4,849.8,826.2,840.95,2764351,Mid Cap
WAAREEENER,2025-09-29,3225.0,3303.0,3142.7,3280.8,2635871,Mid Cap
INDIANB,2025-09-29,709.55,727.95,706.35,724.6,2501755,Mid Cap
GODREJCP,2025-09-29,1158.1,1189.0,1152.0,1177.6,2461758,Mid Cap
MARICO,2025-09-29,695.1,703.0,690.3,698.7,2398826,Mid Cap
BIOCON,2025-09-29,340.2,343.5,338.2,340.15,1703064,Mid Cap
NAUKRI,2025-09-29,1317.9,1332.1,1299.2,1315.8,1577060,Mid Cap
LUPIN,2025-09-29,1925.6,1958.0,1920.2,1933.2,1513775,Mid Cap
CHOLAFIN,2025-09-29,1574.0,1597.9,1566.7,1591.7,1415978,Mid Cap
AMBUJACEM,2025-09-29,570.8,571.45,561.2,562.15,1344417,Mid Cap
VOLTAS,2025-09-29,1335.0,1383.0,1333.6,1374.5,1315242,Mid Cap
JINDALSTEL,2025-09-29,1035.1,1052.0,1035.1,1043.35,1278211,Mid Cap
POLICYBZR,2025-09-29,1694.0,1721.2,1678.7,1686.5,1236142,Mid Cap
ZYDUSLIFE,2025-09-29,975.0,995.35,975.0,992.1,1029788,Mid Cap
ADANIENT,2025-09-29,2543.7,2555.0,2505.0,2509.5,1012402,Mid Cap
PIDILITIND,2025-09-29,1479.0,1486.2,1459.8,1466.8,984535,Mid Cap
UNOMINDA,2025-09-29,1271.0,1296.9,1263.7,1285.3,969418,Mid Cap
TATACHEM,2025-09-29,935.0,944.0,922.25,925.4,909596,Mid Cap
LICI,2025-09-29,872.45,896.5,872.25,895.05,872365,Mid Cap
PRESTIGE,2025-09-29,1505.1,1540.0,1500.8,1520.8,822518,Mid Cap
TRENT,2025-09-29,4700.0,4747.0,4686.0,4730.5,815624,Mid Cap
HAVELLS,2025-09-29,1506.0,1520.9,1496.0,1505.2,794772,Mid Cap
BHARTIHEXA,2025-09-29,1668.0,1676.9,1614.5,1630.5,697041,Mid Cap
SBICARD,2025-09-29,870.0,881.6,860.0,863.3,672166,Mid Cap
PERSISTENT,2025-09-29,4980.0,4980.0,4854.0,4870.5,597302,Mid Cap
SYNGENE,2025-09-29,612.45,622.0,607.05,614.3,574552,Mid Cap
DIXON,2025-09-29,17530.0,17637.0,16626.0,16678.0,503255,Mid Cap
MPHASIS,2025-09-29,2652.0,2689.0,2634.0,2678.1,458764,Mid Cap
MUTHOOTFIN,2025-09-29,3029.6,3077.4,3013.0,3064.7,455979,Mid Cap
COLPAL,2025-09-29,2226.0,2239.5,2209.0,2218.4,439155,Mid Cap
KPITTECH,2025-09-29,1215.9,1228.4,1204.6,1209.8,428466,Mid Cap
TATACOMM,2025-09-29,1618.0,1642.8,1597.3,1613.0,418238,Mid Cap
APOLLOHOSP,2025-09-29,7550.0,7595.0,7426.0,7444.0,388214,Mid Cap
TORNTPOWER,2025-09-29,1235.1,1244.9,1220.0,1224.2,380269,Mid Cap
HDFCAMC,2025-09-29,5621.5,5686.5,5553.0,5623.0,358318,Mid Cap
CUMMINSIND,2025-09-29,3947.6,4010.3,3930.0,3994.2,355702,Mid Cap
MANKIND,2025-09-29,2489.3,2499.7,2453.5,2462.0,309212,Mid Cap
POLYCAB,2025-09-29,7325.0,7369.5,7259.5,7278.0,248137,Mid Cap
ESCORTS,2025-09-29,3550.9,3570.0,3445.2,3464.0,243089,Mid Cap
ABB,2025-09-29,5173.4,5246.0,5167.1,5207.8,228230,Mid Cap
SRF,2025-09-29,2798.0,2850.8,2789.0,2798.0,221510,Mid Cap
LLOYDSME,2025-09-29,1231.2,1269.0,1231.2,1256.0,202658,Mid Cap
SUNDARMFIN,2025-09-29,4485.0,4499.0,4216.4,4265.6,187422,Mid Cap
ALKEM,2025-09-29,5400.0,5457.0,5378.5,5409.0,184179,Mid Cap
KPIL,2025-09-29,1241.3,1265.2,1207.5,1226.8,140256,Mid Cap
TATAELXSI,2025-09-29,5303.0,5369.5,5258.5,5301.0,131890,Mid Cap
OFSS,2025-09-29,8570.5,8598.5,8425.5,8453.5,108039,Mid Cap
BIRLACORPN,2025-09-29,1237.4,1249.8,1215.0,1219.2,68802,Mid Cap
PAGEIND,2025-09-29,41240.0,41820.0,40730.0,41085.0,48213,Mid Cap
ABBOTINDIA,2025-09-29,29740.0,30000.0,29520.0,29665.0,7034,Mid Cap
IDEA,2025-09-29,8.06,8.38,8.02,8.24,739155377,Small Cap
BEL,2025-09-29,401.0,408.15,399.05,399.95,23390892,Small Cap
HINDCOPPER,2025-09-29,315.45,326.0,310.5,319.46,19567807,Small Cap
UCOBANK,2025-09-29,29.58,30.38,29.29,29.86,17734787,Small Cap
IOB,2025-09-29,38.35,39.1,38.03,38.51,13836522,Small Cap
WOCKPHARMA,2025-09-29,1365.0,1588.0,1362.0,1564.4,11265455,Small Cap
IDBI,2025-09-29,89.2,90.64,88.57,89.35,9401778,Small Cap
RBLBANK,2025-09-29,274.0,279.85,273.1,277.8,9385811,Small Cap
GMRINFRA,2025-09-29,87.22,87.65,86.02,86.9,8378717,Small Cap
IRB,2025-09-29,41.05,41.26,40.56,40.84,8346067,Small Cap
NBCC,2025-09-29,105.18,108.45,104.96,107.33,7865279,Small Cap
INOXWIND,2025-09-29,137.6,142.24,137.6,138.7,7485674,Small Cap
SAIL,2025-09-29,131.4,133.95,131.26,131.71,6598940,Small Cap
MANAPPURAM,2025-09-29,277.8,283.3,274.7,282.75,5810565,Small Cap
FSL,2025-09-29,353.6,355.0,323.05,326.35,5748451,Small Cap
PPLPHARMA,2025-09-29,189.9,193.3,187.94,191.64,5569677,Small Cap
CENTRALBK,2025-09-29,36.21,36.9,36.08,36.56,5332395,Small Cap
SJVN,2025-09-29,91.2,91.75,89.61,90.03,4180724,Small Cap
POONAWALLA,2025-09-29,490.25,506.2,487.25,501.5,4087102,Small Cap
GODFRYPHLP,2025-09-29,3285.0,3540.0,3136.0,3512.0,3083877,Small Cap
DELHIVERY,2025-09-29,444.5,447.8,438.7,439.9,2624608,Small Cap
CROMPTON,2025-09-29,294.9,295.6,292.1,293.65,2414846,Small Cap
