Symbol,Date,Open,High,Low,Close,Volume,Category
GMRAIRPORT,2025-11-20,102.91999816894531,104.44000244140625,102.5999984741211,103.2699966430664,22467948,Mid Cap
BHEL,2025-11-20,289.5,290.79998779296875,284.45001220703125,285.25,8838794,Mid Cap
ASHOKLEY,2025-11-20,146.0800018310547,146.85000610351562,144.86000061035156,146.24000549316406,8624753,Mid Cap
BIOCON,2025-11-20,407.8999938964844,407.8999938964844,391.29998779296875,395.1499938964844,8462097,Mid Cap
NHPC,2025-11-20,80.58999633789062,81.16999816894531,80.0,80.12000274658203,6833560,Mid Cap
GAIL,2025-11-20,184.17999267578125,185.1699981689453,183.02000427246094,184.30999755859375,6808230,Mid Cap
BSE,2025-11-20,2923.89990234375,2960.0,2887.5,2895.5,6300529,Mid Cap
UNIONBANK,2025-11-20,155.10000610351562,156.60000610351562,152.6999969482422,153.19000244140625,6025435,Mid Cap
INDUSINDBK,2025-11-20,844.0,844.0,827.5,829.4000244140625,5136638,Mid Cap
VBL,2025-11-20,455.0,457.20001220703125,450.1499938964844,451.5,5119053,Mid Cap
NTPCGREEN,2025-11-20,99.0,99.11000061035156,97.4000015258789,97.5,5056433,Mid Cap
NYKAA,2025-11-20,269.5,270.8500061035156,267.4599914550781,268.739990234375,3921095,Mid Cap
LTF,2025-11-20,297.6499938964844,298.3999938964844,292.0,292.29998779296875,3799398,Mid Cap
INDUSTOWER,2025-11-20,406.0,406.29998779296875,399.20001220703125,400.5,3782691,Mid Cap
DABUR,2025-11-20,519.0499877929688,527.0,516.7000122070312,525.0499877929688,2955920,Mid Cap
MAXHEALTH,2025-11-20,1166.0,1172.0,1147.9000244140625,1168.9000244140625,2784593,Mid Cap
PAYTM,2025-11-20,1289.0,1303.800048828125,1280.5999755859375,1283.9000244140625,2760192,Mid Cap
JUBLFOOD,2025-11-20,594.2000122070312,595.7999877929688,587.7999877929688,591.1500244140625,2658325,Mid Cap
FORTIS,2025-11-20,925.0,940.5,921.0,935.4000244140625,2621783,Mid Cap
RVNL,2025-11-20,320.45001220703125,324.1499938964844,318.1000061035156,319.1000061035156,2390394,Mid Cap
ABCAPITAL,2025-11-20,331.95001220703125,332.8999938964844,327.1000061035156,327.8500061035156,1938815,Mid Cap
MAZDOCK,2025-11-20,2780.0,2848.0,2775.800048828125,2829.5,1653206,Mid Cap
MARICO,2025-11-20,748.0,751.9000244140625,733.3499755859375,736.1500244140625,1605475,Mid Cap
ADANIENT,2025-11-20,2450.10009765625,2478.89990234375,2440.39990234375,2446.10009765625,1526320,Mid Cap
MANKIND,2025-11-20,2239.0,2256.5,2222.89990234375,2239.5,1310943,Mid Cap
LICI,2025-11-20,915.0,919.9500122070312,906.0499877929688,908.2999877929688,1300964,Mid Cap
AMBUJACEM,2025-11-20,562.0,562.0,555.0,555.75,1247478,Mid Cap
MPHASIS,2025-11-20,2736.800048828125,2758.89990234375,2702.89990234375,2740.39990234375,1216094,Mid Cap
GODREJCP,2025-11-20,1141.300048828125,1142.0,1125.699951171875,1127.300048828125,1175783,Mid Cap
WAAREEENER,2025-11-20,3200.0,3279.0,3200.0,3246.800048828125,1101302,Mid Cap
SRF,2025-11-20,2799.0,2876.0,2791.10009765625,2851.60009765625,1054205,Mid Cap
KPITTECH,2025-11-20,1203.0999755859375,1226.0999755859375,1193.5,1196.5999755859375,965651,Mid Cap
CUMMINSIND,2025-11-20,4290.0,4394.7001953125,4278.0,4375.7001953125,941169,Mid Cap
INDIANB,2025-11-20,891.7999877929688,893.9000244140625,880.0,882.3499755859375,886321,Mid Cap
CHOLAFIN,2025-11-20,1687.300048828125,1709.0,1670.199951171875,1703.199951171875,880609,Mid Cap
POLICYBZR,2025-11-20,1850.9000244140625,1861.199951171875,1826.0,1843.9000244140625,837159,Mid Cap
JINDALSTEL,2025-11-20,1075.9000244140625,1078.0,1062.199951171875,1069.4000244140625,834949,Mid Cap
PIDILITIND,2025-11-20,1482.0,1494.9000244140625,1477.0999755859375,1489.0,829560,Mid Cap
ZYDUSLIFE,2025-11-20,935.75,937.2999877929688,926.2000122070312,928.0,747885,Mid Cap
NAUKRI,2025-11-20,1374.0,1374.0,1356.800048828125,1365.4000244140625,729674,Mid Cap
VOLTAS,2025-11-20,1399.5,1418.0,1394.0,1411.800048828125,656281,Mid Cap
HAVELLS,2025-11-20,1445.0,1453.300048828125,1438.800048828125,1448.5,650084,Mid Cap
LUPIN,2025-11-20,2035.0,2042.5,2024.0,2030.800048828125,603118,Mid Cap
AUBANK,2025-11-20,925.6500244140625,929.0,916.25,919.2999877929688,599129,Mid Cap
TRENT,2025-11-20,4352.2001953125,4417.7998046875,4352.10009765625,4388.89990234375,513678,Mid Cap
PRESTIGE,2025-11-20,1725.0,1729.9000244140625,1699.0999755859375,1717.199951171875,487887,Mid Cap
PERSISTENT,2025-11-20,6316.0,6419.0,6315.0,6350.5,481891,Mid Cap
SBICARD,2025-11-20,863.7000122070312,877.3499755859375,863.7000122070312,874.0999755859375,390374,Mid Cap
COLPAL,2025-11-20,2187.89990234375,2210.0,2175.300048828125,2179.699951171875,387143,Mid Cap
UNOMINDA,2025-11-20,1304.0,1317.0,1285.800048828125,1298.0,381736,Mid Cap
TATACOMM,2025-11-20,1894.0,1936.9000244140625,1865.9000244140625,1917.4000244140625,367026,Mid Cap
HDFCAMC,2025-11-20,5413.5,5419.5,5380.5,5399.0,361796,Mid Cap
ABB,2025-11-20,5083.0,5172.0,5083.0,5147.0,315690,Mid Cap
MUTHOOTFIN,2025-11-20,3709.199951171875,3726.300048828125,3692.60009765625,3697.5,307073,Mid Cap
TORNTPOWER,2025-11-20,1300.800048828125,1315.699951171875,1300.800048828125,1313.9000244140625,272877,Mid Cap
LLOYDSME,2025-11-20,1275.0,1275.0,1246.300048828125,1263.9000244140625,253167,Mid Cap
TATACHEM,2025-11-20,824.9500122070312,826.2000122070312,817.1500244140625,818.9000244140625,241200,Mid Cap
APOLLOHOSP,2025-11-20,7481.0,7491.0,7415.0,7423.0,228360,Mid Cap
POLYCAB,2025-11-20,7700.0,7740.0,7630.5,7648.5,220946,Mid Cap
SYNGENE,2025-11-20,635.0999755859375,636.3499755859375,630.9000244140625,634.5999755859375,173819,Mid Cap
TATAELXSI,2025-11-20,5399.0,5399.0,5336.0,5366.5,161680,Mid Cap
KPIL,2025-11-20,1239.300048828125,1239.300048828125,1213.0999755859375,1230.699951171875,145187,Mid Cap
OFSS,2025-11-20,8400.0,8514.5,8345.0,8372.5,133666,Mid Cap
BHARTIHEXA,2025-11-20,1825.0,1860.0,1815.0,1836.0999755859375,96059,Mid Cap
ALKEM,2025-11-20,5750.0,5750.0,5673.0,5700.0,80099,Mid Cap
ESCORTS,2025-11-20,3599.89990234375,3615.39990234375,3552.0,3557.800048828125,49517,Mid Cap
SUNDARMFIN,2025-11-20,4726.0,4750.0,4648.89990234375,4661.5,30980,Mid Cap
BIRLACORPN,2025-11-20,1171.0999755859375,1180.0,1166.0,1166.9000244140625,27074,Mid Cap
NBCC,2025-11-20,116.0,117.55000305175781,113.80000305175781,115.98999786376953,40828805,Small Cap
