Symbol,Date,Open,High,Low,Close,Volume,Category
UNIONBANK,2025-11-03,149.0,152.75,148.9499969482422,150.8800048828125,23966419,Mid Cap
INDUSTOWER,2025-11-03,366.0,384.54998779296875,365.20001220703125,382.75,15960385,Mid Cap
BHEL,2025-11-03,265.0,268.3999938964844,262.8500061035156,264.95001220703125,11169775,Mid Cap
GAIL,2025-11-03,182.44000244140625,184.44000244140625,177.83999633789062,183.69000244140625,11048283,Mid Cap
LTF,2025-11-03,270.5,279.95001220703125,269.8999938964844,279.70001220703125,9601296,Mid Cap
ASHOKLEY,2025-11-03,142.0,142.9499969482422,139.55999755859375,139.8300018310547,8797172,Mid Cap
BSE,2025-11-03,2489.0,2577.0,2485.5,2548.300048828125,8121695,Mid Cap
ABCAPITAL,2025-11-03,325.6499938964844,335.70001220703125,325.0,334.25,7342264,Mid Cap
NHPC,2025-11-03,84.98999786376953,85.69999694824219,84.56999969482422,85.33000183105469,6038901,Mid Cap
AMBUJACEM,2025-11-03,568.3499755859375,582.75,566.7000122070312,577.2000122070312,6021849,Mid Cap
BIOCON,2025-11-03,372.1000061035156,380.0,372.0,377.1499938964844,5042010,Mid Cap
GODREJCP,2025-11-03,1148.0,1184.800048828125,1141.300048828125,1178.5999755859375,4841415,Mid Cap
VBL,2025-11-03,470.0,479.3500061035156,469.04998779296875,474.75,4701199,Mid Cap
INDIANB,2025-11-03,865.5499877929688,887.7999877929688,859.0999755859375,880.3499755859375,4637994,Mid Cap
NYKAA,2025-11-03,249.0,251.5399932861328,245.39999389648438,250.0800018310547,4573084,Mid Cap
DABUR,2025-11-03,488.1000061035156,504.45001220703125,485.6000061035156,503.29998779296875,4523213,Mid Cap
GMRAIRPORT,2025-11-03,93.97000122070312,94.0999984741211,93.02999877929688,93.5,3906503,Mid Cap
LICI,2025-11-03,894.7000122070312,923.0,894.7000122070312,919.9000244140625,2965004,Mid Cap
PAYTM,2025-11-03,1300.0999755859375,1307.0999755859375,1263.5,1274.800048828125,2863880,Mid Cap
NTPCGREEN,2025-11-03,103.0,103.4000015258789,102.5,103.0,2756965,Mid Cap
INDUSINDBK,2025-11-03,794.7999877929688,803.7000122070312,791.1500244140625,796.9000244140625,2640449,Mid Cap
RVNL,2025-11-03,328.3999938964844,331.54998779296875,327.70001220703125,328.70001220703125,2313146,Mid Cap
LUPIN,2025-11-03,1967.0,2008.0,1946.5999755859375,1983.800048828125,1766742,Mid Cap
MAXHEALTH,2025-11-03,1146.699951171875,1154.300048828125,1128.9000244140625,1145.9000244140625,1669597,Mid Cap
FORTIS,2025-11-03,1024.0,1040.5,1018.2999877929688,1030.699951171875,1501826,Mid Cap
UNOMINDA,2025-11-03,1245.0,1273.699951171875,1215.0,1264.5999755859375,1306192,Mid Cap
AUBANK,2025-11-03,877.0,885.6500244140625,864.75,866.9500122070312,1245093,Mid Cap
JINDALSTEL,2025-11-03,1066.0,1087.5999755859375,1063.0,1077.0,1193015,Mid Cap
CHOLAFIN,2025-11-03,1697.9000244140625,1747.4000244140625,1697.9000244140625,1718.5,1170451,Mid Cap
TATACHEM,2025-11-03,867.0,877.0,858.0999755859375,875.3499755859375,950394,Mid Cap
NAUKRI,2025-11-03,1375.0,1375.0,1339.0999755859375,1359.5999755859375,941917,Mid Cap
PRESTIGE,2025-11-03,1737.0,1805.199951171875,1735.4000244140625,1780.699951171875,888848,Mid Cap
TORNTPOWER,2025-11-03,1316.199951171875,1352.5,1309.0999755859375,1344.800048828125,848750,Mid Cap
POLICYBZR,2025-11-03,1768.0,1824.0,1768.0,1810.199951171875,810826,Mid Cap
SBICARD,2025-11-03,880.0499877929688,890.0,877.3499755859375,887.5,774641,Mid Cap
ADANIENT,2025-11-03,2484.0,2501.89990234375,2457.5,2467.0,730846,Mid Cap
